,distinct_id,locationSetting,notificationSettings,active_timespan,average_session_time,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned
80571,304764A3-DC23-4611-8C41-8458C98AFDB6,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82077,304f50e1-08e0-481a-a9ea-c02a25dbdd77,0,1,0.0033680555555555556,,1,0,1,0,0,4,0.022222222222222223,0,0,0,0,0,1,0,0.0,1
104581,30563F32-4A9B-4937-A090-406173D2D64C,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
61177,3058155A-76C8-4A6C-9BCF-BC24739D6908,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
100101,3059A451-3178-4602-84FF-AAD5E8607CAF,1,0,24.5053125,45.07954545454545,0,0,1,0,1,531,2.95,0,0,0,1,0,0,0,0.0,0
94864,305AB168-6FB5-43C3-98E2-A146DD970272,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
27629,305F2E99-FD0E-49CF-99DF-EC9A532E214B,1,0,0.33502314814814815,99.0,1,0,1,0,1,10,0.05555555555555555,1,0,0,0,0,0,0,0.0,1
77124,3069F5D4-8107-41B0-BEB2-53A4854CFA66,1,1,0.3335300925925926,16.0,0,0,1,0,1,4,0.022222222222222223,0,0,0,1,0,0,0,0.0,1
177787,30700DBE-F1A6-4020-9ECB-6FDFF4EC3278,1,0,0.33503472222222225,66.0,1,0,0,1,1,23,0.12777777777777777,1,0,0,0,0,0,0,0.0,1
91124,3070305D-F245-49AE-8DC1-89349B99C27E,1,1,203.39947916666668,12.666666666666664,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,0
59313,3070B623-94CA-43FA-A79B-A09AAA75A26A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
97703,3073D41E-33A6-4A00-9F5B-BE97EE8553CF,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
77667,307DF1F1-0C3F-4CA8-812B-0ACF668B9B75,1,0,78.341875,22.0,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
72684,308142EA-CE1D-4240-AB8B-137950D03FF9,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
67967,30853CA6-7B91-4683-9A25-AF82CD257B22,1,1,0.3422453703703704,182.5,0,0,1,0,1,6,0.03333333333333333,0,0,0,1,0,0,0,0.0,1
91783,3088B4A9-A1AA-43FC-8D93-0C084E01230D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
58790,30945C81-C628-42A4-BCF8-EB3C44E3A6B4,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
76037,309E5020-8D17-4083-8C07-FC3ED0BE8275,1,1,75.43008101851852,360.0,1,0,1,0,1,25,0.1388888888888889,0,0,0,0,0,1,0,0.0,1
85863,309bbc14-2335-43ac-8c6d-eccec04b1689,0,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
60090,30B41691-0084-4AAB-A92B-DFAA86E6DA0E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
59126,30BCEF37-26BE-4E8A-9C15-21613840EFAC,1,1,0.5,,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
41715,30BD6360-3AEB-49A4-AE8E-AB86A1B8948C,1,0,0.29291666666666666,24.5,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,1
17744,30C68C71-180C-418E-936D-BBBFE1BAEDEC,1,0,4.198229166666667,55.25,1,0,1,0,1,22,0.12222222222222222,1,0,0,0,0,0,0,0.0,1
98863,30CB6B42-72F0-4A1E-8D24-6E0093144B50,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82582,30CD0005-9B2D-4FCF-AB5E-04F848DBDF17,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
173213,30D2ABE1-90AE-4392-98FC-3358D4CE2A34,1,0,0.29278935185185184,29.33333333333333,0,1,0,0,1,15,0.08333333333333333,0,0,0,0,0,1,0,0.0,1
76025,30DA233B-C713-43E8-9AB3-0D6FC886793B,1,0,0.3411689814814815,252.0,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
96213,30DC5032-1686-426E-8C18-37B54ECA624B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
67730,30E3BC56-27BE-4832-9B7D-DFB480E99118,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
74607,30E8FEA8-62AF-4854-ABBA-5A92B03E359E,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
106796,30EF8263-6561-408B-8EFE-B6D398742C8B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
85336,30F2672F-F7DD-487E-BF03-B8ED70215BEF,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
74278,30F447D1-F9EE-429F-84DF-111E56604AA3,0,1,245.5442824074074,,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,0
91191,30FB5682-F303-494F-AE5C-E8C320A008FB,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95166,30a81528-0f76-41ef-bc11-0c7b7688b76e,1,0,46.36329861111111,,1,0,1,0,0,4,0.022222222222222223,0,0,0,0,0,1,0,0.0,1
84577,310A1835-A74F-4EB9-9133-3B4F248FC51B,1,1,153.73069444444445,101.57142857142857,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,0
68308,310E8F3F-6C52-4F55-9265-A723143B5483,1,1,134.19405092592592,177.0,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
70471,311485FB-BA58-4BAC-83B3-14B3DC0CAB27,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
159063,311730BD-D59E-4D67-8A8D-C8F489390390,1,0,0.33340277777777777,,1,0,1,0,1,12,0.06666666666666667,0,1,0,0,0,0,0,0.0,1
64242,3118ABDD-46D8-40AD-B405-A6FD9B82099E,0,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
72674,311A978E-6F5B-4D1E-BC60-997CA3886B52,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82366,312097B8-E937-4B06-A320-F59DD27B5A2E,1,1,67.17987268518519,33.5,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,1
102693,3136B5B0-D9C8-4E80-A31D-3FC7226C2E8B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
63123,314608F8-32CD-46E5-9D91-85125D181670,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
64881,314A95CD-2743-4442-B1DC-E1EB949AA064,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
105144,3168B4D9-4DEB-4F54-8FC8-F38AA1053BAA,1,0,330.70150462962965,92.6896551724138,1,0,1,0,1,71,0.39444444444444443,1,0,0,0,0,0,0,0.0,0
37369,316986A2-AF60-4591-8E3B-CC1DEE2A3DC3,0,0,69.28849537037037,69.8,1,0,0,1,1,42,0.23333333333333334,1,0,0,0,0,0,1,1.2619047619047619,0
20716,317C9673-EDFA-4482-810B-5C9A798DEC7D,1,1,17.528136574074075,70.14285714285714,1,0,1,0,1,65,0.3611111111111111,1,0,0,0,0,0,0,0.0,0
31877,3197807F-3006-48FD-9B29-F67CA59D5A7D,1,1,0.29212962962962963,31.0,1,0,1,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
75139,31A1319F-EF62-4D6E-9CE3-12573F18A758,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
172445,31A34652-7565-4D3D-99BB-D5FFCD3D0949,1,0,0.8392476851851852,94.0,1,0,1,0,1,29,0.16111111111111112,1,0,0,0,0,0,0,0.0,0
75751,31AE6719-09E4-4851-B778-22A20AC57DFF,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
110155,31B9A0F5-58BC-440D-A40C-F2E3C884DD61,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
93991,31CAF72F-81C0-4FE3-83F8-F1CBD29F2E3F,1,0,143.9622337962963,49.0,2,0,1,0,1,5,0.027777777777777776,1,0,0,0,0,0,0,0.0,1
63258,31D4E496-2EE3-4C49-8CB8-78C6375B96C1,1,0,53.3905787037037,,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
84250,31EEAF37-FD4F-4B79-A1A3-B6C4A46C90F4,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
97453,31EF70FA-6375-48EA-BDE6-5F1244F154CA,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
6248,31F0F51B-87C6-4EB8-A48C-3AC540F9457C,1,1,0.3353009259259259,67.5,1,0,1,0,1,38,0.2111111111111111,1,0,0,0,0,0,0,0.0,0
167647,31F6BE74-07CD-400E-AE91-259BD5ADF76A,1,0,0.2927546296296296,27.0,1,1,0,0,1,23,0.12777777777777777,0,1,0,0,0,0,0,0.0,1
107580,31d8ea92-24a6-46dc-813f-90ce83d902b8,1,1,0.004930555555555555,,0,0,1,0,0,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,1
75045,31da675c-6c8e-4db6-8504-26fbf309bd71,1,1,0.3710763888888889,,1,0,1,0,0,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,1
103353,32042802-69C7-4594-8635-4713AE68A511,1,0,0.30324074074074076,35.75,1,0,1,0,1,6,0.03333333333333333,0,0,1,0,0,0,0,0.0,1
65946,3206567A-FC9B-4E1D-8EF9-454120036FDA,1,1,186.76104166666667,29.75,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,0
81836,32099440-6506-47be-af9f-1a7a7c846a95,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82542,320BE0AF-DC15-4B61-A560-4FCDCEE2F8B2,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
73017,32170403-71F2-4311-9C81-AC7772AD513B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
32549,321D297A-2A1C-4DFA-9204-478F15E5B7B9,1,0,0.3198842592592593,101.14285714285714,0,0,1,0,1,156,0.8666666666666667,0,0,0,1,0,0,0,0.0,0
21140,32528858-8596-4E37-8A13-663AA677576D,1,0,21.54797453703704,76.2,1,0,1,0,1,48,0.26666666666666666,1,0,0,0,0,0,0,0.0,0
83774,325D1134-D349-474C-9E60-B6A5D77DA2B0,1,0,137.26753472222222,76.57142857142857,1,0,1,0,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
75649,328679FD-FB97-46B1-86D2-FE51F878B5BF,1,1,256.2198726851852,59.5,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
104588,3296E680-B5E8-40FD-AA90-E006A562F43A,1,0,0.3679861111111111,76.875,0,0,1,0,1,115,0.6388888888888888,0,0,0,0,0,1,0,0.0,0
76991,329B0924-4B1D-4C6A-B4D7-D89975DC5240,1,1,0.2916666666666667,,0,0,1,0,1,4,0.022222222222222223,0,0,0,1,0,0,0,0.0,1
112065,32BB3125-CD7B-4BD4-B705-2FB6D8F0BDCD,1,1,9.874328703703704,42.0,1,1,0,0,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
104721,32C1529A-1396-4219-B2CE-DD4F360BD7E2,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
90175,32C1A2E8-3C89-4F6A-9D96-F1E352CC8FD2,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
26709,32EA2E5A-9B24-4B9B-865E-907A40B8D0F8,1,1,26.20863425925926,65.66666666666667,1,0,1,0,1,10,0.05555555555555555,1,0,0,0,0,0,0,0.0,1
105362,32EAB0BD-5259-460E-A793-35A8AC910A89,1,0,0.3120486111111111,106.0,0,0,1,0,1,16,0.08888888888888889,0,0,0,1,0,0,0,0.0,1
60014,32F3F343-593A-4352-8D81-AD27D0E67D24,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
61435,32e6857d-fd87-429c-940d-6c6c97bfc40d,1,0,0.0015046296296296296,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
67868,32ff5690-55c0-4677-81f8-4f84120b9f48,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
91755,330E5AE5-4213-4710-9058-00BD8AAB3CD9,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
94402,332AE2BF-6EEE-401F-A223-4222A75D805A,1,1,153.67144675925925,52.714285714285715,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
73932,332B9D2B-3D24-44E9-82E8-7B4A9DAAE5CF,1,0,150.75395833333334,13.0,1,0,1,0,1,5,0.027777777777777776,0,0,1,0,0,0,0,0.0,0
67900,332FB480-FEEB-4652-8518-5A6D789EF4A1,1,0,284.29586805555556,52.0,1,1,0,0,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,0
62868,334A4351-837B-46DA-8D3D-69D579E5F3DC,1,0,0.3336226851851852,17.0,0,0,1,0,1,5,0.027777777777777776,0,0,0,1,0,0,0,0.0,1
83349,335101E7-81EF-4AF2-8A85-F26AC7FB16CB,1,0,103.47395833333333,71.88235294117645,1,0,1,0,1,5,0.027777777777777776,0,1,0,0,0,0,0,0.0,1
77194,33527BBB-0CAD-4647-B5E3-693E9FD2A8C6,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
94886,33559730-3B88-4DD6-B64B-093F90C46E66,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
120426,335692DD-6A13-48AC-98F0-229F397EFF23,1,1,180.84619212962963,34.166666666666664,1,0,1,0,1,11,0.06111111111111111,0,1,0,0,0,0,0,0.0,0
92353,3358A83D-1696-4295-84E0-D4B768A12712,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
72804,3358B1D5-749C-4AA0-BA85-BFA791267667,1,0,374.05668981481483,65.33333333333333,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,0
68239,336C3E38-257E-4196-853E-C37B2F767306,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
24392,33768113-A72B-4B15-A756-A8BDED0E83CC,1,1,0.45894675925925926,72.0,1,0,1,0,1,29,0.16111111111111112,1,0,0,0,0,0,0,0.0,0
99898,338C58E7-4388-4CDA-92C2-B171AD9A2442,1,1,50.61618055555556,,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
105442,33924011-24DC-4D89-8141-3181D7C5D3D8,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
58226,33A8AB0C-F2AB-451A-95E0-F10F4230868B,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
21836,33AE41D5-2606-4E33-B0CB-D884B9E367A5,1,0,6.255625,35.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
110698,33B7A45D-F5E3-48FF-9FC7-71588E07A78A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
64808,33BE7C56-1976-4405-A5E9-9D540D313C9A,0,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
27082,33D07AD9-497B-49D4-B113-1B9A03A77048,1,0,0.33446759259259257,27.33333333333333,1,1,0,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
60106,33D7AF7E-9A5C-478F-92AF-D2AD8B05FEC4,1,1,0.2930324074074074,117.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
61856,33E72C5B-3013-4E1B-ACE6-5C368E205039,1,1,0.2936574074074074,171.0,1,0,1,0,1,27,0.15,1,0,0,0,0,0,0,0.0,0
61042,33EF857C-1A8D-4D8A-92BC-7E18BAF38DA1,1,0,0.3338888888888889,47.0,1,0,1,0,1,6,0.03333333333333333,0,0,1,0,0,0,0,0.0,1
71207,33F95D84-9F45-47C4-8636-7D6AC3316390,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
90870,33FB6905-D598-4E25-9836-8586DAA19819,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
81711,33b5abac-ed90-430c-8805-d057ea64c5e3,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
80381,3408a5eb77f5751e,1,0,0.8039930555555556,,0,0,0,1,1,1459,8.105555555555556,0,0,0,1,0,0,3,0.09595613433858807,0
80630,3411b88f-1822-49fa-b327-c8f73fc897ca,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
81821,3418ff41-296e-4c23-b86b-2d6da0f5f2d0,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
80744,343EA791-06B6-4890-A72D-41C646F7D708,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
51989,3473CF7D-7AF8-40C6-B256-B7CE99CFDE81,1,0,0.2929050925925926,52.0,1,0,1,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
35019,347F3EDD-EC71-4B03-9C2C-DC41B33D342B,1,1,0.29270833333333335,79.0,1,0,1,0,1,9,0.05,0,0,0,0,0,1,0,0.0,1
183285,34848578-A2C1-4E1A-BC22-87370EFCAE86,1,0,0.29234953703703703,11.5,1,1,0,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
107558,34878F3B-BA19-4D77-A7AF-9429525FC5E8,1,0,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
82558,34897cdf-e246-47e8-a90b-bc7fffb34757,1,1,25.04662037037037,,0,0,1,0,0,3,0.016666666666666666,0,0,0,0,0,1,0,0.0,1
128687,3493FB6D-85EA-4D07-895C-17DE71456359,1,1,0.3341087962962963,59.0,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
79000,34983C4B-DF97-4419-8763-2013546F70C0,1,1,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
48719,34A83D0A-44F8-4865-B2FB-FF91ED3EC966,1,0,0.2941898148148148,71.33333333333333,1,1,0,0,1,11,0.06111111111111111,0,1,0,0,0,0,0,0.0,1
87442,34AF9AD9-57A5-4BAE-9CC9-4D60F8F7C056,1,1,239.72666666666666,19.0,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
70168,34B3AFB7-5BA1-4951-ACB7-A98115781CBE,1,1,0.33490740740740743,136.0,0,0,1,0,1,3,0.016666666666666666,0,0,0,0,0,1,0,0.0,1
93829,34B793D5-73B4-4CB1-B872-15E2A1D3FD06,1,1,27.55472222222222,30.75,1,0,1,0,1,22,0.12222222222222222,0,0,1,0,0,0,0,0.0,1
162045,34B996E9-F92E-4401-803B-842D6F3DFC4A,1,0,0.2935069444444444,61.0,1,1,0,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
100934,34C534EE-538D-48B5-9DF4-6C920C837762,1,1,174.04121527777778,50.46153846153846,1,0,1,0,1,6,0.03333333333333333,0,1,0,0,0,0,0,0.0,0
51998,34CC6921-376E-4753-B407-FD4A6DADAB59,1,0,104.2353125,50.444444444444436,1,0,1,0,1,20,0.1111111111111111,1,0,0,0,0,0,0,0.0,1
57227,34CE3138-66C5-4DA3-A92C-EAFA6ECABB47,1,0,0.2926388888888889,26.66666666666667,1,0,0,1,1,14,0.07777777777777778,0,0,1,0,0,0,0,0.0,1
99995,34DAEC79-14B2-400F-8137-2887CB3C4408,1,0,142.34907407407408,214.0,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
95921,34DBB024-2EB1-47C7-AA92-3B500B043A7F,1,1,0.3448263888888889,,0,0,1,0,1,13,0.07222222222222222,0,0,0,1,0,0,0,0.0,1
22477,34F453CD-835A-4FB8-ADEA-A4560040907D,1,1,0.4701736111111111,79.5,1,0,1,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
96097,34f72a31-ec9e-4157-9504-c7dad7665180,1,1,0.7456712962962962,,1,0,1,0,0,11,0.06111111111111111,0,0,0,0,0,1,0,0.0,1
175264,35190787-5480-4A45-AA4F-D8A92AB0F20B,1,0,1.4390856481481482,68.125,1,0,1,0,1,74,0.4111111111111111,1,0,0,0,0,0,0,0.0,0
9652,3523F36F-989C-46E2-B1B8-A919AB7B278F,1,1,3.3696064814814815,79.14285714285714,1,0,1,0,1,59,0.3277777777777778,1,0,0,0,0,0,0,0.0,0
110655,352C1D73-43B8-4D80-A65C-0851F88E7C3B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
104754,35514F9C-E4C3-4083-B366-6794BB4DC2FB,1,0,0.3333333333333333,,0,0,1,0,1,1,0.005555555555555556,0,0,0,1,0,0,0,0.0,1
102233,3595A6C8-4982-41E3-9827-3789A0475B68,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
62479,359853AC-CBDB-4FA3-A391-3680BAB7C342,1,0,0.2942708333333333,224.0,1,0,1,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
71226,359A1479-4033-464F-9A09-2A704F464AAA,1,1,56.44962962962963,57.5,1,0,1,0,1,3,0.016666666666666666,0,1,0,0,0,0,0,0.0,1
110287,359DF593-5C65-4E98-92EE-07C03798C112,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
70988,35A208C6-6B06-4B5C-93A1-E2CCE8BEB99E,1,0,312.9476041666667,18.8,1,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
96214,35C81DAA-F60B-4F9D-B138-128708D82A31,1,0,0.2926388888888889,65.0,1,1,0,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
108745,35D9B308-2B15-478A-BE43-74BBCC8D0996,1,0,115.50851851851851,,0,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
163422,35E2002C-4527-4BE0-A29F-37C2C66AF4EA,1,0,6.135752314814815,61.11764705882353,1,0,1,0,1,240,1.3333333333333333,0,1,0,0,0,0,2,0.125,0
187009,35E2D14D-C6F6-4D6D-B089-20C373449F94,1,0,0.29783564814814817,159.0,1,0,1,0,1,27,0.15,1,0,0,0,0,0,0,0.0,0
69144,35EC1084-1794-4999-AE41-F6156A3EBDE5,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95264,35F51D9C-FB6A-4E92-ABD4-9DEB7221B2CE,1,0,0.2926388888888889,37.0,1,0,0,1,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,1
90856,35c52c67-47e2-4936-95ac-22b4db5abdba,1,0,3.701909722222222,,0,0,1,0,0,13,0.07222222222222222,0,0,0,0,0,1,0,0.0,1
110607,35db8570-07ea-4281-be18-5ad35611ac5b,1,0,67.87759259259259,,0,0,1,0,0,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,1
78527,35ddae04-4e90-4254-b4f5-ee04ea2d5b89,1,0,0.0006597222222222222,,0,0,1,0,0,3,0.016666666666666666,0,0,0,0,0,1,0,0.0,1
84022,36017770-DEA0-4557-9EDE-47D3582E8EA6,1,1,182.47540509259258,119.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,0
67126,36030dc74648d5a1,1,0,0.0,,0,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,0
18996,36038A09-55C1-4103-81A3-9A2CBB0A8E03,1,1,1.1375,37.0,1,0,1,0,1,18,0.1,1,0,0,0,0,0,0,0.0,1
72807,360482E5-9D16-4768-8E13-DE8BC9202CC7,1,0,0.2917939814814815,,1,1,0,0,1,23,0.12777777777777777,0,1,0,0,0,0,0,0.0,1
21286,361485A1-BF96-48C7-A45B-73A7A4689E22,1,1,0.33542824074074074,89.0,1,0,1,0,1,25,0.1388888888888889,1,0,0,0,0,0,0,0.0,1
90068,3616B288-DDED-49AD-B33A-59DC094935CB,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
61367,36195DB2-6E25-44CC-9EB7-E92040A3FD18,1,0,61.313796296296296,43.77777777777778,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
62404,363A3FAC-CEF1-4296-BBCD-891BB11899C0,1,0,0.2921412037037037,40.0,0,0,1,0,1,6,0.03333333333333333,0,0,0,1,0,0,0,0.0,1
163361,364E3AEE-0FA4-4D97-973E-AD6D447AFBEB,1,0,0.8927083333333333,26.5,1,0,0,1,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
94099,365011BC-A0C0-442A-9ACE-BD310895D17A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
67542,366DB097-5B02-4835-B356-C9A7DCD7F671,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
159103,366E4198-A2B2-4C7A-9E7A-1243E31E8B90,1,0,136.99872685185184,115.02083333333331,1,0,1,0,1,224,1.2444444444444445,0,0,1,0,0,0,0,0.0,0
94059,3670BC36-3AFD-4D6C-81DE-A64037458F5D,1,1,2.8258564814814813,715.25,1,0,1,0,1,29,0.16111111111111112,0,1,0,0,0,0,0,0.0,0
79788,3679C9CA-7577-474B-801A-95562F0F88C6,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
94444,368999C5-5048-4570-9189-5381DD53BA15,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
85020,368A4717-E7D2-45BF-9CDD-0170F250F4C4,1,1,73.10481481481482,10.0,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
